MAG,domain,phylum,host_family,genus,species,vOTU,iphop,phase,method_iphop,viral_tax,checkv_quality,lifestyle,lifestyle_prediction_method
MAG_168,Bacteria,Actinomycetota,Dermatophilaceae,Janibacter,,cn_080913_2_rerun_000000000645,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_168,Bacteria,Actinomycetota,Dermatophilaceae,Janibacter,,cn_080913_2_rerun_000000000330,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,080913_2_rerun_k141_2231141|provirus_2_32130,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,cn_080913_2_rerun_000000000442,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,cn_080913_2_rerun_000000000284,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,080913_2_rerun_k141_2766903|provirus_248249_264685,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,080913_2_rerun_k141_1289643|provirus_1_5563,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,080913_2_rerun_k141_916721|provirus_1_4762,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_169,Bacteria,Bacillota_A,Lachnospiraceae,Lacrimispora,Lacrimispora sp902363835,cn_080913_2_rerun_000000000464,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000525,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_1363004,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_382374,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_1379038,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_251581,TRUE,FALSE,blast,Mimiviridae,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_1633765,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080613_5_ph_rerun_k141_699401,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_302473,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_776373,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000536,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000242,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,checkv & bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000254,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000747,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_171,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000183,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_172,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_721501,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_173,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,080913_8_1_ph_rerun_k141_613163,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_173,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,080913_8_1_ph_rerun_k141_71056,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_173,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,080913_8_1_ph_rerun_k141_255303|provirus_22131_39127,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_173,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000063,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_173,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000257,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_174,Bacteria,Bacillota_A,Clostridiaceae,WQUF01,,080813_7_mc_k141_811838,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_174,Bacteria,Bacillota_A,Clostridiaceae,WQUF01,,080813_7_mc_k141_1057501,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_175,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,080613_5_ph_rerun_k141_1807106,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_175,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000120,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_175,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000341,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_175,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000240,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_176,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_177,Bacteria,Desulfobacterota,Desulfobulbaceae,Desulfobulbus,,080913_8_1_ph_rerun_k141_558525|provirus_2_17775,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_177,Bacteria,Desulfobacterota,Desulfobulbaceae,Desulfobulbus,,080913_8_1_ph_rerun_k141_379244|provirus_21013_31756,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_177,Bacteria,Desulfobacterota,Desulfobulbaceae,Desulfobulbus,,080913_8_1_ph_rerun_k141_75870|provirus_56_10347,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_177,Bacteria,Desulfobacterota,Desulfobulbaceae,Desulfobulbus,,cn_080913_8_1_ph_rerun_000000000175,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_178,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_243025|provirus_75135_90928,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_178,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_331686|provirus_39200_50254,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,bacphlip
MAG_178,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,080913_8_1_ph_rerun_k141_622095,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_178,Bacteria,Desulfobacterota,Desulfovibrionaceae,Frigididesulfovibrio,,cn_080913_8_1_ph_rerun_000000000139,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,080913_8_1_ph_rerun_k141_613163,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000145,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000290,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000186,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000140,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_179,Bacteria,Bacillota_A,Ruminococcaceae,JAAYCI01,,cn_080913_8_1_ph_rerun_000000000188,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080913_8_1_ph_rerun_000000000206,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_158_k141_1504952,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000254,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000532,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000128,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_180,Bacteria,Actinomycetota,Actinomycetaceae,Actinomyces,,cn_080613_5_ph_rerun_000000000188,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000361|provirus_40838_91857,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000229|provirus_12950_60723,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_578233|provirus_126696_167703,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080613_5_ph_rerun_000000000637,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Complete,lysogenic,bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_2_rerun_000000000129,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_2_rerun_000000000100,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,080913_8_1_ph_rerun_k141_641838|provirus_57434_73305,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_8_1_ph_rerun_000000000161,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,cn_080913_2_rerun_000000000058,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_83_k141_384301,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,080913_2_rerun_k141_276847,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,080913_2_rerun_k141_3080093,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_181,Bacteria,Bacillota,Enterococcaceae,,,080813_7_mc_k141_1190639|provirus_1_32283,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_8_1_ph_rerun_000000000123,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_8_1_ph_rerun_000000000051|provirus_12533_50647,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000089,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_8_1_ph_rerun_000000000357|provirus_3_33582,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080613_5_ph_rerun_000000000637,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Complete,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000129,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000249,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000047,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080613_5_ph_rerun_000000000645|provirus_3_18128,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000531,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000091,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000185,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_8_1_ph_rerun_k141_554426|provirus_198948_212331,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080613_5_ph_rerun_k141_1293271,TRUE,FALSE,iPHoP-RF,Herelleviridae; Unclassified family,Not-determined,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000058,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080613_5_ph_rerun_k141_1194264|provirus_2_9651,TRUE,FALSE,blast,Unclassified,Low-quality,unclear,Not-determined
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,raw-080913-2_rerun_bin_131_k141_23837,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080613_5_ph_rerun_000000000177,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000502,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000593,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080613_5_ph_rerun_000000000218,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000721,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080813_7_mc_k141_606086,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Not-determined,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_82_k141_1800516,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080613_5_ph_rerun_k141_1221025|provirus_3_4320,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_83_k141_384301,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_311556,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080613_5_ph_rerun_k141_1586778,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_1522480,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_589965,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_2039925,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_3080093,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_8_1_ph_rerun_k141_529309,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,raw-080913-2_rerun_bin_184_k141_3061,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_1820561,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_323093|provirus_1_33910,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080813_7_mc_k141_1190639|provirus_1_32283,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080813_7_mc_000000000184,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000164,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080813_7_mc_k141_514917|provirus_136051_148813,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080613_5_ph_rerun_k141_1194264|provirus_2_9651,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,unclear,Not-determined
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080613_5_ph_rerun_000000000316,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000721,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000087,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,cn_080913_2_rerun_000000000395,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,080913_2_rerun_k141_276847,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_182,Bacteria,Bacillota,Enterococcaceae,Enterococcus,Enterococcus faecalis,raw-080913-8-1-ph_rerun_bin_84_k141_6012,TRUE,FALSE,iPHoP-RF,Herelleviridae; Unclassified family,Low-quality,lytic,checkv & bacphlip
