MAG,contig,length
MAG_148,c_000000023212,1042646
MAG_148,c_000000023213,3008570
MAG_148,c_000000023214,2832024
MAG_148,c_000000023215,1252887
MAG_148,c_000000023216,3080639
MAG_148,c_000000023217,702034
MAG_148,c_000000023218,2847285
MAG_148,c_000000023219,2521305
MAG_148,c_000000023220,649167
MAG_148,c_000000023221,769740
MAG_148,c_000000023222,1065951
MAG_148,c_000000023223,3189340
MAG_148,c_000000023224,729362
MAG_148,c_000000023225,1193558
MAG_148,c_000000023226,2967311
MAG_148,c_000000023227,3173821
MAG_148,c_000000023228,47887
MAG_148,c_000000023229,1679745
MAG_148,c_000000023230,2637336
MAG_148,c_000000023231,245296
MAG_148,c_000000023232,3301465
MAG_148,c_000000023233,3165910
MAG_148,c_000000023234,1640527
MAG_148,c_000000023235,679163
MAG_148,c_000000023236,1211930
MAG_148,c_000000023237,2230291
MAG_148,c_000000023238,3380318
MAG_148,c_000000023239,733285
MAG_148,c_000000023240,1200510
MAG_148,c_000000023241,3032462
MAG_148,c_000000023242,3099984
MAG_148,c_000000023243,2337007
MAG_148,c_000000023244,2275358
MAG_148,c_000000023245,896830
MAG_148,c_000000023246,2290574
MAG_148,c_000000023247,1571191
MAG_148,c_000000023248,396849
MAG_148,c_000000023249,251494
MAG_148,c_000000023250,960664
MAG_148,c_000000023251,1563278
MAG_148,c_000000023252,658807
MAG_148,c_000000023253,1098680
MAG_148,c_000000023254,2732524
MAG_148,c_000000023255,1346859
MAG_148,c_000000023256,1565368
MAG_148,c_000000023257,1483222
MAG_148,c_000000023258,3331175
MAG_148,c_000000023259,1962563
MAG_148,c_000000023260,1860288
MAG_148,c_000000023261,136099
MAG_148,c_000000023262,546218
MAG_148,c_000000023263,624489
MAG_148,c_000000023264,823520
MAG_148,c_000000023265,1482541
MAG_148,c_000000023266,1110550
MAG_148,c_000000023267,2219484
MAG_148,c_000000023268,1407807
MAG_148,c_000000023269,2354943
MAG_148,c_000000023270,2018103
MAG_148,c_000000023271,77033
MAG_148,c_000000023272,2263800
MAG_148,c_000000023273,2075313
MAG_148,c_000000023274,731407
MAG_148,c_000000023275,3003906
MAG_148,c_000000023276,1528601
MAG_148,c_000000023277,1642721
MAG_148,c_000000023278,1569432
MAG_148,c_000000023279,2996132
MAG_148,c_000000023280,927241
MAG_148,c_000000023281,2014112
MAG_148,c_000000023282,3384233
MAG_148,c_000000023283,1141066
MAG_148,c_000000023284,1205290
MAG_148,c_000000023285,1181689
MAG_148,c_000000023286,2034699
MAG_148,c_000000023287,2598671
MAG_148,c_000000023288,2155920
MAG_148,c_000000023289,720872
MAG_148,c_000000023290,3270748
MAG_148,c_000000023291,2439917
MAG_148,c_000000023292,687440
MAG_148,c_000000023293,2470327
MAG_148,c_000000023294,2171421
MAG_148,c_000000023295,2429152
MAG_148,c_000000023296,3138415
MAG_148,c_000000023297,1618406
MAG_148,c_000000023298,2003796
MAG_148,c_000000023299,3297623
MAG_148,c_000000023300,2223258
MAG_148,c_000000023301,22936
MAG_148,c_000000023302,1117245
MAG_148,c_000000023303,1480788
MAG_148,c_000000023304,1220028
MAG_148,c_000000023305,1843715
MAG_148,c_000000023306,3274918
MAG_148,c_000000023307,3182379
MAG_149,c_000000023308,1764284
MAG_149,c_000000023309,478556
MAG_149,c_000000023310,3331662
MAG_149,c_000000023311,3466869
MAG_149,c_000000023312,697237
MAG_149,c_000000023313,664231
MAG_149,c_000000023314,1807983
MAG_149,c_000000023315,1986893
MAG_149,c_000000023316,1812891
MAG_149,c_000000023317,2524017
MAG_149,c_000000023318,2438553
MAG_149,c_000000023319,1374840
MAG_149,c_000000023320,963676
MAG_149,c_000000023321,2572915
MAG_149,c_000000023322,2681684
MAG_149,c_000000023323,1851539
MAG_149,c_000000023324,3045165
MAG_149,c_000000023325,328879
MAG_149,c_000000023326,2135307
MAG_149,c_000000023327,2007451
MAG_149,c_000000023328,3240007
MAG_149,c_000000023329,2117542
MAG_149,c_000000023330,63072
MAG_149,c_000000023331,3455956
MAG_149,c_000000023332,66439
MAG_149,c_000000023333,1328526
MAG_149,c_000000023334,2406498
MAG_149,c_000000023335,981954
MAG_149,c_000000023336,1761775
MAG_149,c_000000023337,3178335
MAG_149,c_000000023338,2482805
MAG_149,c_000000023339,930211
MAG_149,c_000000023340,2862022
MAG_149,c_000000023341,31253
MAG_149,c_000000023342,1098791
MAG_149,c_000000023343,949634
MAG_149,c_000000023344,1976944
MAG_149,c_000000023345,2992040
MAG_149,c_000000023346,447725
MAG_149,c_000000023347,1128479
MAG_149,c_000000023348,2632603
MAG_149,c_000000023349,12548
MAG_149,c_000000023350,2320416
MAG_149,c_000000023351,3400628
MAG_149,c_000000023352,2244003
MAG_149,c_000000023353,2699109
MAG_149,c_000000023354,629488
MAG_149,c_000000023355,1801372
MAG_149,c_000000023356,1337820
MAG_149,c_000000023357,3058512
MAG_149,c_000000023358,54072
MAG_149,c_000000023359,627337
MAG_149,c_000000023360,2498649
MAG_149,c_000000023361,1098373
MAG_149,c_000000023362,2207644
MAG_149,c_000000023363,1758137
MAG_149,c_000000023364,588112
MAG_149,c_000000023365,2425645
MAG_149,c_000000023366,2977118
MAG_149,c_000000023367,2039359
MAG_149,c_000000023368,922592
MAG_149,c_000000023369,2689266
MAG_149,c_000000023370,633113
MAG_149,c_000000023371,947933
MAG_149,c_000000023372,2228321
MAG_149,c_000000023373,2858083
MAG_149,c_000000023374,1784485
MAG_149,c_000000023375,1975007
MAG_149,c_000000023376,994253
MAG_149,c_000000023377,526490
MAG_149,c_000000023378,948303
MAG_149,c_000000023379,693326
MAG_149,c_000000023380,2692571
MAG_149,c_000000023381,809280
MAG_149,c_000000023382,699035
MAG_149,c_000000023383,602059
MAG_149,c_000000023384,14416
MAG_149,c_000000023385,2406412
MAG_149,c_000000023386,3105841
MAG_149,c_000000023387,1983995
MAG_149,c_000000023388,3152456
MAG_149,c_000000023389,3077726
MAG_149,c_000000023390,1553435
MAG_149,c_000000023391,460118
MAG_149,c_000000023392,33054
MAG_149,c_000000023393,1169246
MAG_149,c_000000023394,29085
MAG_149,c_000000023395,806122
MAG_149,c_000000023396,2498653
MAG_149,c_000000023397,3308322
MAG_149,c_000000023398,1127220
MAG_149,c_000000023399,2043053
MAG_149,c_000000023400,1106930
MAG_149,c_000000023401,3342687
MAG_149,c_000000023402,589479
MAG_149,c_000000023403,890600
MAG_149,c_000000023404,377045
MAG_149,c_000000023405,3135716
MAG_149,c_000000023406,1114234
MAG_149,c_000000023407,378859
MAG_149,c_000000023408,3160836
MAG_149,c_000000023409,47509
MAG_149,c_000000023410,1576648
MAG_149,c_000000023411,236236
MAG_149,c_000000023412,1702455
MAG_149,c_000000023413,2699938
MAG_149,c_000000023414,2281044
MAG_149,c_000000023415,1543299
MAG_149,c_000000023416,2480761
MAG_149,c_000000023417,1875546
MAG_149,c_000000023418,989167
MAG_149,c_000000023419,887598
MAG_149,c_000000023420,2696577
MAG_149,c_000000023421,2304837
MAG_149,c_000000023422,922479
MAG_149,c_000000023423,2221992
MAG_149,c_000000023424,2187121
MAG_149,c_000000023425,237038
MAG_149,c_000000023426,897882
MAG_149,c_000000023427,64369
MAG_149,c_000000023428,2610725
MAG_149,c_000000023429,1841232
MAG_149,c_000000023430,2490344
MAG_149,c_000000023431,29152
MAG_149,c_000000023432,20292
MAG_149,c_000000023433,318057
MAG_149,c_000000023434,1690208
MAG_149,c_000000023435,1966410
MAG_149,c_000000023436,3136933
MAG_149,c_000000023437,1136614
MAG_149,c_000000023438,3264498
MAG_149,c_000000023439,1192910
MAG_149,c_000000023440,1351523
MAG_149,c_000000023441,1398991
MAG_149,c_000000023442,2181812
MAG_149,c_000000023443,479884
MAG_149,c_000000023444,2480646
MAG_149,c_000000023445,785669
MAG_149,c_000000023446,2353004
MAG_149,c_000000023447,920654
MAG_149,c_000000023448,2224250
MAG_149,c_000000023449,3085974
MAG_149,c_000000023450,2285092
MAG_149,c_000000023451,2465319
MAG_149,c_000000023452,1638801
MAG_149,c_000000023453,2019021
MAG_149,c_000000023454,2629329
MAG_149,c_000000023455,1760469
MAG_149,c_000000023456,485706
MAG_149,c_000000023457,1009543
MAG_149,c_000000023458,2096363
MAG_149,c_000000023459,1015550
MAG_149,c_000000023460,1322626
MAG_149,c_000000023461,1760661
MAG_149,c_000000023462,3084707
MAG_149,c_000000023463,1618925
MAG_149,c_000000023464,1787200
MAG_149,c_000000023465,1755484
MAG_149,c_000000023466,1666658
MAG_149,c_000000023467,1135318
MAG_149,c_000000023468,2681680
MAG_149,c_000000023469,2748537
MAG_149,c_000000023470,2889088
MAG_149,c_000000023471,18419
MAG_149,c_000000023472,1828388
MAG_149,c_000000023473,1159789
MAG_149,c_000000023474,393795
MAG_149,c_000000023475,270446
MAG_149,c_000000023476,1400267
MAG_149,c_000000023477,2187555
MAG_149,c_000000023478,268951
MAG_149,c_000000023479,2101492
MAG_149,c_000000023480,3067899
MAG_149,c_000000023481,292733
MAG_149,c_000000023482,1190728
MAG_149,c_000000023483,1388435
MAG_149,c_000000023484,2886414
MAG_149,c_000000023485,2337756
MAG_149,c_000000023486,2338357
MAG_149,c_000000023487,2046528
MAG_149,c_000000023488,766811
MAG_149,c_000000023489,2047422
MAG_149,c_000000023490,1084438
MAG_149,c_000000023491,2353091
MAG_149,c_000000023492,734446
MAG_149,c_000000023493,2460777
MAG_149,c_000000023494,3189557
MAG_150,c_000000023495,1823003
MAG_150,c_000000023496,2236598
MAG_150,c_000000023497,1966096
MAG_150,c_000000023498,2424085
MAG_150,c_000000023499,2200292
MAG_150,c_000000023500,10724
MAG_150,c_000000023501,356205
MAG_150,c_000000023502,492438
MAG_150,c_000000023503,2243219
MAG_150,c_000000023504,3334302
MAG_150,c_000000023505,1020556
MAG_150,c_000000023506,2752203
MAG_150,c_000000023507,2054527
MAG_150,c_000000023508,363807
MAG_150,c_000000023509,1427211
MAG_150,c_000000023510,1543870
MAG_150,c_000000023511,3216057
MAG_150,c_000000023512,1482038
MAG_150,c_000000023513,1760078
MAG_150,c_000000023514,3466247
MAG_150,c_000000023515,2075630
MAG_150,c_000000023516,451840
MAG_150,c_000000023517,2116229
MAG_150,c_000000023518,1129346
MAG_150,c_000000023519,3261571
MAG_150,c_000000023520,1351797
MAG_150,c_000000023521,3294471
MAG_150,c_000000023522,2685633
MAG_150,c_000000023523,1886939
MAG_150,c_000000023524,2210642
MAG_150,c_000000023525,1428307
MAG_150,c_000000023526,1565937
MAG_150,c_000000023527,3292075
MAG_150,c_000000023528,1131512
MAG_150,c_000000023529,722064
MAG_150,c_000000023530,1834185
MAG_150,c_000000023531,325465
MAG_150,c_000000023532,256789
MAG_150,c_000000023533,2411983
MAG_150,c_000000023534,1926805
MAG_150,c_000000023535,2916082
MAG_150,c_000000023536,1316827
MAG_150,c_000000023537,2095066
MAG_150,c_000000023538,2030242
MAG_150,c_000000023539,3077895
MAG_150,c_000000023540,2831106
MAG_150,c_000000023541,1751147
MAG_150,c_000000023542,2770962
MAG_150,c_000000023543,1991989
MAG_150,c_000000023544,1323116
MAG_150,c_000000023545,1706079
MAG_150,c_000000023546,1619433
MAG_150,c_000000023547,1015024
MAG_150,c_000000023548,1544524
MAG_150,c_000000023549,82548
MAG_150,c_000000023550,2827289
MAG_150,c_000000023551,1573005
MAG_150,c_000000023552,506138
MAG_150,c_000000023553,3081980
MAG_150,c_000000023554,2207764
MAG_150,c_000000023555,1367793
MAG_150,c_000000023556,1649726
MAG_150,c_000000023557,171095
MAG_150,c_000000023558,3392081
MAG_150,c_000000023559,1097693
MAG_150,c_000000023560,504808
MAG_150,c_000000023561,2303249
MAG_150,c_000000023562,1171321
MAG_150,c_000000023563,2278441
MAG_150,c_000000023564,3001891
MAG_150,c_000000023565,1809055
MAG_150,c_000000023566,950553
MAG_150,c_000000023567,773505
MAG_150,c_000000023568,2485988
MAG_150,c_000000023569,2873264
MAG_150,c_000000023570,1154207
MAG_150,c_000000023571,1047526
MAG_150,c_000000023572,2177405
MAG_150,c_000000023573,1588272
MAG_150,c_000000023574,815006
MAG_150,c_000000023575,2834313
MAG_150,c_000000023576,486402
MAG_150,c_000000023577,675472
MAG_150,c_000000023578,2879117
MAG_150,c_000000023579,735573
MAG_150,c_000000023580,332950
MAG_150,c_000000023581,768773
MAG_150,c_000000023582,1011298
MAG_150,c_000000023583,3085154
MAG_150,c_000000023584,2196729
MAG_150,c_000000023585,482154
MAG_150,c_000000023586,910994
MAG_150,c_000000023587,462424
MAG_150,c_000000023588,1555017
MAG_150,c_000000023589,1538977
MAG_150,c_000000023590,892941
MAG_150,c_000000023591,3261419
MAG_150,c_000000023592,1108015
MAG_150,c_000000023593,918960
MAG_150,c_000000023594,921573
MAG_150,c_000000023595,3168564
MAG_150,c_000000023596,2906820
MAG_150,c_000000023597,1885352
MAG_150,c_000000023598,3310932
MAG_150,c_000000023599,2194043
MAG_150,c_000000023600,1573901
MAG_150,c_000000023601,1139466
MAG_150,c_000000023602,1218917
MAG_150,c_000000023603,1183979
MAG_150,c_000000023604,413939
MAG_150,c_000000023605,1821881
MAG_150,c_000000023606,1650632
MAG_150,c_000000023607,3372508
MAG_150,c_000000023608,514615
MAG_150,c_000000023609,2940698
MAG_150,c_000000023610,2541652
MAG_150,c_000000023611,1678301
MAG_150,c_000000023612,2004018
MAG_150,c_000000023613,2874258
MAG_150,c_000000023614,3099938
MAG_150,c_000000023615,1598398
MAG_150,c_000000023616,2846899
MAG_150,c_000000023617,2689060
MAG_150,c_000000023618,473563
MAG_150,c_000000023619,499719
MAG_150,c_000000023620,881071
MAG_150,c_000000023621,1851853
MAG_150,c_000000023622,885214
MAG_150,c_000000023623,2496654
MAG_150,c_000000023624,3185376
MAG_150,c_000000023625,2200352
MAG_150,c_000000023626,2744281
MAG_150,c_000000023627,746101
MAG_150,c_000000023628,2470410
MAG_150,c_000000023629,1839605
MAG_150,c_000000023630,114232
MAG_150,c_000000023631,1180246
MAG_150,c_000000023632,710158
MAG_150,c_000000023633,2646009
MAG_150,c_000000023634,2636188
MAG_150,c_000000023635,3342910
MAG_150,c_000000023636,386986
MAG_150,c_000000023637,1230449
MAG_150,c_000000023638,1226184
MAG_150,c_000000023639,1023683
MAG_150,c_000000023640,236608
MAG_150,c_000000023641,501043
MAG_150,c_000000023642,2093054
MAG_150,c_000000023643,456761
MAG_150,c_000000023644,2137047
MAG_150,c_000000023645,858645
MAG_150,c_000000023646,2371627
MAG_150,c_000000023647,1538474
MAG_150,c_000000023648,892319
MAG_150,c_000000023649,925856
MAG_150,c_000000023650,2886434
MAG_150,c_000000023651,1853679
MAG_150,c_000000023652,1586727
MAG_150,c_000000023653,12206
MAG_150,c_000000023654,3320960
MAG_150,c_000000023655,342546
MAG_150,c_000000023656,3405399
MAG_150,c_000000023657,1535107
MAG_150,c_000000023658,1665769
MAG_150,c_000000023659,3349145
MAG_150,c_000000023660,2427970
MAG_150,c_000000023661,235506
MAG_150,c_000000023662,3019682
MAG_150,c_000000023663,3287825
MAG_150,c_000000023664,2659986
MAG_150,c_000000023665,3164254
MAG_150,c_000000023666,2787169
MAG_150,c_000000023667,1894755
MAG_150,c_000000023668,340554
MAG_150,c_000000023669,1183859
MAG_150,c_000000023670,1997766
MAG_150,c_000000023671,375877
MAG_150,c_000000023672,1164697
MAG_150,c_000000023673,1358339
MAG_150,c_000000023674,3269354
MAG_150,c_000000023675,1940302
MAG_150,c_000000023676,1619523
MAG_150,c_000000023677,1952145
MAG_150,c_000000023678,624699
MAG_150,c_000000023679,1735254
MAG_150,c_000000023680,1982475
MAG_150,c_000000023681,940621
MAG_150,c_000000023682,2193488
MAG_150,c_000000023683,1398768
MAG_150,c_000000023684,1769459
MAG_150,c_000000023685,1154280
MAG_150,c_000000023686,3046435
MAG_150,c_000000023687,508881
MAG_150,c_000000023688,1271751
MAG_150,c_000000023689,2489016
MAG_150,c_000000023690,220938
MAG_150,c_000000023691,741011
MAG_150,c_000000023692,2499247
MAG_150,c_000000023693,1741874
MAG_150,c_000000023694,1039858
MAG_150,c_000000023695,2869436
MAG_150,c_000000023696,3036526
MAG_150,c_000000023697,760586
MAG_151,c_000000023698,2927059
MAG_151,c_000000023699,3021375
MAG_151,c_000000023700,718625
MAG_151,c_000000023701,3123868
MAG_151,c_000000023702,1560718
MAG_151,c_000000023703,2421239
MAG_151,c_000000023704,694741
MAG_151,c_000000023705,2589254
MAG_151,c_000000023706,2140984
MAG_151,c_000000023707,2839458
MAG_151,c_000000023708,2831904
MAG_151,c_000000023709,2140368
MAG_151,c_000000023710,1766840
MAG_151,c_000000023711,2423701
MAG_151,c_000000023712,499724
MAG_151,c_000000023713,3173200
MAG_151,c_000000023714,3049771
MAG_151,c_000000023715,2258559
MAG_151,c_000000023716,3085603
MAG_151,c_000000023717,1145684
MAG_151,c_000000023718,1795869
MAG_151,c_000000023719,1981623
MAG_151,c_000000023720,903491
MAG_151,c_000000023721,1965573
MAG_151,c_000000023722,1650696
MAG_151,c_000000023723,1874327
MAG_151,c_000000023724,327793
MAG_151,c_000000023725,3384246
MAG_151,c_000000023726,3127544
MAG_151,c_000000023727,262275
MAG_151,c_000000023728,3281772
MAG_151,c_000000023729,2647655
MAG_151,c_000000023730,1823436
MAG_151,c_000000023731,2472168
MAG_151,c_000000023732,2070758
MAG_151,c_000000023733,3373910
MAG_151,c_000000023734,286886
MAG_151,c_000000023735,2851267
MAG_151,c_000000023736,528279
MAG_151,c_000000023737,2177865
MAG_151,c_000000023738,287277
MAG_151,c_000000023739,1102865
MAG_151,c_000000023740,2741873
MAG_151,c_000000023741,3091027
MAG_151,c_000000023742,1576079
MAG_151,c_000000023743,2613969
MAG_151,c_000000023744,2026166
MAG_151,c_000000023745,3357209
MAG_151,c_000000023746,464567
MAG_151,c_000000023747,275182
MAG_151,c_000000023748,2184915
MAG_151,c_000000023749,326275
MAG_151,c_000000023750,1199669
MAG_151,c_000000023751,342449
MAG_151,c_000000023752,2882976
MAG_151,c_000000023753,3271347
MAG_151,c_000000023754,3370309
MAG_151,c_000000023755,1554357
MAG_151,c_000000023756,2181778
MAG_151,c_000000023757,435880
MAG_151,c_000000023758,3086407
MAG_151,c_000000023759,1554639
MAG_151,c_000000023760,1810971
MAG_151,c_000000023761,2367182
MAG_151,c_000000023762,1448968
MAG_151,c_000000023763,2596857
MAG_151,c_000000023764,82647
MAG_151,c_000000023765,793399
MAG_151,c_000000023766,730716
MAG_151,c_000000023767,8760
MAG_151,c_000000023768,1835600
MAG_151,c_000000023769,338862
MAG_151,c_000000023770,3284215
MAG_151,c_000000023771,381818
MAG_151,c_000000023772,3114359
MAG_151,c_000000023773,1620360
MAG_151,c_000000023774,2092859
MAG_151,c_000000023775,387488
MAG_151,c_000000023776,279399
MAG_151,c_000000023777,550152
MAG_151,c_000000023778,176860
MAG_151,c_000000023779,2451560
MAG_151,c_000000023780,398075
MAG_151,c_000000023781,1391124
MAG_151,c_000000023782,3337343
MAG_152,c_000000023783,288280
MAG_152,c_000000023784,1135188
MAG_152,c_000000023785,2307699
MAG_152,c_000000023786,1431144
MAG_152,c_000000023787,2203761
MAG_152,c_000000023788,26218
MAG_152,c_000000023789,1829852
MAG_152,c_000000023790,1814063
MAG_152,c_000000023791,2650520
MAG_152,c_000000023792,2627695
MAG_152,c_000000023793,2075131
MAG_152,c_000000023794,24880
MAG_152,c_000000023795,2320672
MAG_152,c_000000023796,1548951
MAG_152,c_000000023797,3435771
MAG_152,c_000000023798,1748215
MAG_152,c_000000023799,1763341
MAG_152,c_000000023800,2850609
MAG_152,c_000000023801,2846285
MAG_152,c_000000023802,1530386
MAG_152,c_000000023803,2204996
MAG_152,c_000000023804,1463225
MAG_152,c_000000023805,1716158
MAG_152,c_000000023806,1105062
MAG_152,c_000000023807,1541644
MAG_152,c_000000023808,1413188
MAG_152,c_000000023809,1462275
MAG_152,c_000000023810,25080
MAG_152,c_000000023811,2478485
MAG_152,c_000000023812,936817
MAG_152,c_000000023813,1128324
MAG_152,c_000000023814,2618921
MAG_152,c_000000023815,1986666
MAG_152,c_000000023816,1998201
MAG_152,c_000000023817,1967745
MAG_152,c_000000023818,931272
MAG_152,c_000000023819,1388390
MAG_152,c_000000023820,1391427
MAG_152,c_000000023821,1162581
MAG_152,c_000000023822,1864751
MAG_152,c_000000023823,454045
MAG_152,c_000000023824,1542886
MAG_152,c_000000023825,258798
MAG_152,c_000000023826,1321542
MAG_152,c_000000023827,1712904
MAG_152,c_000000023828,1314539
MAG_152,c_000000023829,1009855
MAG_152,c_000000023830,911962
MAG_152,c_000000023831,69260
MAG_152,c_000000023832,2396430
MAG_152,c_000000023833,574220
MAG_152,c_000000023834,1784031
MAG_152,c_000000023835,882588
MAG_152,c_000000023836,2253753
MAG_152,c_000000023837,1352497
MAG_152,c_000000023838,2193792
MAG_152,c_000000023839,1178118
MAG_152,c_000000023840,30449
MAG_152,c_000000023841,2249235
MAG_152,c_000000023842,1100939
